id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-02 19:00:00;69137.40399999998;9380.199;9772.864;39.756;88333.29;0.0
N  ;NORTE;2026-01-02 20:00:00;12622.743;1463.404;351.793;0.0;8862.030999999999;5577.825
NE ;NORDESTE;2026-01-02 20:00:00;5456.017;657.859;9493.293;0.0;14738.604000000005;867.319
S  ;SUL;2026-01-02 20:00:00;13463.727999999996;166.663;340.452;1.0;14869.007999999998;-898.32
SE ;SUDESTE/CENTRO-OESTE;2026-01-02 20:00:00;37972.23500000001;7120.540999999999;13.173;0.0;50639.25400000001;-5546.8240000000005
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-02 20:00:00;69514.723;9407.874;10198.711;1.0;89108.9;0.0
N  ;NORTE;2026-01-02 21:00:00;12765.872;1470.66;353.709;0.0;8993.804000000002;5598.41
NE ;NORDESTE;2026-01-02 21:00:00;5301.143999999999;659.219;8767.479000000005;0.0;15169.237000000005;-446.0310000000002
S  ;SUL;2026-01-02 21:00:00;13688.568999999996;170.91;274.385;1.0;14732.879999999996;-598.349
SE ;SUDESTE/CENTRO-OESTE;2026-01-02 21:00:00;38194.023;7135.025999999999;32.893;0.0;49905.54899999999;-4554.03
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-02 21:00:00;69949.608;9436.544999999998;9428.466000000006;1.0;88801.47;0.0
N  ;NORTE;2026-01-02 22:00:00;12528.762;1436.6219999999998;356.457;0.0;9077.812000000002;5246.005999999999
NE ;NORDESTE;2026-01-02 22:00:00;4767.311;661.634;8468.355;0.0;15431.352999999996;-1535.223
S  ;SUL;2026-01-02 22:00:00;13561.326999999996;159.45600000000002;343.172;1.0;14261.233999999997;-191.408
SE ;SUDESTE/CENTRO-OESTE;2026-01-02 22:00:00;37663.78700000001;7141.967;80.425;0.0;48396.716000000015;-3519.375
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-02 22:00:00;68521.187;9400.218;9248.409;1.0;87167.12;0.0
N  ;NORTE;2026-01-02 23:00:00;12153.549;1334.4249999999995;373.356;0.0;8989.546000000002;4873.664
NE ;NORDESTE;2026-01-02 23:00:00;4305.301;679.988;7423.594999999998;0.0;15251.773;-2841.32
S  ;SUL;2026-01-02 23:00:00;14136.910999999996;158.047;377.359;1.0;13483.829999999996;1192.242
SE ;SUDESTE/CENTRO-OESTE;2026-01-02 23:00:00;36060.758999999984;7145.807999999999;67.188;0.0;46492.80699999999;-3224.586
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-02 23:00:00;66656.51999999999;9318.267999999998;8241.497999999998;1.0;84217.96;0.0
N  ;NORTE;2026-01-03 00:00:00;12030.925;1359.3289999999995;372.457;0.0;8824.591;4939.923
NE ;NORDESTE;2026-01-03 00:00:00;3060.489;682.644;6895.435000000003;0.0;14941.014000000005;-4303.276
S  ;SUL;2026-01-03 00:00:00;14442.615999999998;148.976;266.94800000000004;1.0;12590.397999999996;2271.246
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 00:00:00;34517.90099999999;7149.094;62.153;0.0;44627.69099999999;-2907.893
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 00:00:00;64051.93099999999;9340.043;7596.993000000003;1.0;80983.69;0.0
N  ;NORTE;2026-01-03 01:00:00;11394.057;1360.154;356.584;0.0;8679.689999999999;4432.9130000000005
NE ;NORDESTE;2026-01-03 01:00:00;2823.924;673.201;6732.625;0.0;14488.955999999998;-4249.628
S  ;SUL;2026-01-03 01:00:00;14188.882999999998;148.415;318.335;1.0;11847.878;2811.854
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 01:00:00;32493.47100000001;7138.913999999999;58.999;0.0;42670.966000000015;-2995.139
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 01:00:00;60900.33500000001;9320.684;7466.543;1.0;77687.49;0.0
N  ;NORTE;2026-01-03 02:00:00;10250.518;1370.1730000000002;338.137;0.0;8561.415;3398.931
NE ;NORDESTE;2026-01-03 02:00:00;2830.2720000000004;673.151;6784.8669999999975;0.0;14234.388;-3937.371
S  ;SUL;2026-01-03 02:00:00;14027.276;147.546;431.088;1.0;11325.683;3285.278
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 02:00:00;31365.423;7064.6720000000005;159.74;0.0;41328.62599999999;-2746.838
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 02:00:00;58473.489;9255.542;7713.831999999997;1.0;75450.11;0.0
N  ;NORTE;2026-01-03 03:00:00;9175.727;1365.328;321.723;0.0;8381.461;2483.056
NE ;NORDESTE;2026-01-03 03:00:00;2901.1539999999995;677.398;6239.166000000001;0.0;14050.149;-4231.451
S  ;SUL;2026-01-03 03:00:00;14589.570000000002;143.936;496.95200000000006;1.0;10891.668;4344.934
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 03:00:00;30683.657;7036.790999999999;70.60300000000001;0.0;40379.459;-2596.539
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 03:00:00;57350.10799999999;9223.453;7128.444000000001;1.0;73702.74;0.0
N  ;NORTE;2026-01-03 04:00:00;7929.122;1326.829;354.003;0.0;8200.235;1411.482
NE ;NORDESTE;2026-01-03 04:00:00;3048.1259999999997;676.421;5664.176999999998;15.526999999999996;13950.371999999996;-4543.561
S  ;SUL;2026-01-03 04:00:00;14822.346;129.764;674.6600000000001;1.0;10540.19;5090.895
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 04:00:00;30976.594000000005;7034.822000000001;57.859;15.923000000000002;40029.451;-1958.8160000000007
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 04:00:00;56776.188;9167.836;6750.698999999998;32.45;72720.25;0.0
N  ;NORTE;2026-01-03 05:00:00;6411.671999999999;1313.199;369.446;11.79;8068.013999999998;39.85799999999995
NE ;NORDESTE;2026-01-03 05:00:00;3024.896;653.9739999999999;5248.2;415.182;13344.0;-3988.677
S  ;SUL;2026-01-03 05:00:00;14429.225;147.626;841.235;126.592;10139.826;5408.815
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 05:00:00;31038.48200000001;6800.110999999999;28.132;292.772;39602.27600000001;-1459.9959999999996
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 05:00:00;54904.275000000016;8914.91;6487.013;846.336;71154.12;0.0
N  ;NORTE;2026-01-03 06:00:00;5254.864000000002;1290.499;376.624;178.875;7693.632000000002;-591.041
NE ;NORDESTE;2026-01-03 06:00:00;2789.963;587.264;4927.889999999999;3381.295;12735.514999999996;-1070.086
S  ;SUL;2026-01-03 06:00:00;12615.198000000002;140.792;1354.8580000000002;943.359;10636.134000000002;4422.614
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 06:00:00;28613.954;5489.327;28.878;2414.78;39301.692;-2761.487
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 06:00:00;49273.97900000001;7507.882;6688.249999999999;6918.309;70366.97;0.0
N  ;NORTE;2026-01-03 07:00:00;4028.907;1219.5650000000005;364.774;590.7669999999998;7533.511;-1327.757
NE ;NORDESTE;2026-01-03 07:00:00;2153.563;554.058;5813.523999999999;7010.146999999999;12329.866999999998;3213.8540000000003
S  ;SUL;2026-01-03 07:00:00;8817.637000000002;132.005;1674.06;2156.3010000000004;11101.289;1682.888
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 07:00:00;25043.29599999999;5152.516;14.79;6128.231999999999;39904.03599999999;-3568.985
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 07:00:00;40043.40299999999;7058.144;7867.147999999999;15885.446999999998;70868.7;0.0
N  ;NORTE;2026-01-03 08:00:00;3533.768;1166.129;319.386;1033.968;7619.466;-1564.48
NE ;NORDESTE;2026-01-03 08:00:00;1794.029;550.165;6169.119;9069.27;12270.625999999997;5310.719
S  ;SUL;2026-01-03 08:00:00;6490.380000000001;133.553;1655.308;3550.945;11524.416;309.168
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 08:00:00;21812.471;5120.901;16.02;9341.394999999997;40318.09799999999;-4055.407
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 08:00:00;33630.648;6970.748;8159.833;22995.577999999998;71732.61;0.0
N  ;NORTE;2026-01-03 09:00:00;3416.0940000000005;1135.727;243.573;1458.815;7851.848000000002;-1595.5380000000002
NE ;NORDESTE;2026-01-03 09:00:00;1796.638;537.0;5652.687;10146.687;12432.813999999998;5713.323
S  ;SUL;2026-01-03 09:00:00;4867.768000000001;128.06;1600.052;4854.872;11846.262;-391.276
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 09:00:00;20136.335;5082.688;15.469;11900.417999999998;40827.92;-3726.509
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 09:00:00;30216.835;6883.475;7511.781000000001;28360.792;72958.84;0.0
N  ;NORTE;2026-01-03 10:00:00;3507.217;1130.227;243.117;1743.423;7870.821;-1245.139
NE ;NORDESTE;2026-01-03 10:00:00;1798.88;542.899;4608.764000000001;10293.168999999998;12636.045999999998;4621.731
S  ;SUL;2026-01-03 10:00:00;4541.727;150.85399999999998;1519.529;5785.528;12280.385;-278.756
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 10:00:00;18990.79900000001;5109.215;16.485;14042.563;41194.489000000016;-3097.836
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 10:00:00;28838.623000000007;6933.195;6387.895000000001;31864.683;73981.74;0.0
N  ;NORTE;2026-01-03 11:00:00;3518.551;1127.865;243.053;1851.764;7873.045999999999;-1130.155
NE ;NORDESTE;2026-01-03 11:00:00;1796.9790000000005;559.5820000000001;3880.082;9990.095000000005;12481.366;3762.385
S  ;SUL;2026-01-03 11:00:00;4607.914000000001;246.221;1503.418;6284.646999999999;12815.789;-169.367
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 11:00:00;18973.844000000005;5104.873;16.845;14844.007;41339.042;-2462.863
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 11:00:00;28897.288000000008;7038.540999999999;5643.398;32970.513000000006;74509.24;0.0
N  ;NORTE;2026-01-03 12:00:00;3506.789;1130.619;242.968;1804.868;7823.576999999998;-1136.673
NE ;NORDESTE;2026-01-03 12:00:00;1800.538;562.139;3621.024000000001;9484.2;12303.759999999998;3191.804
S  ;SUL;2026-01-03 12:00:00;4646.636;294.174;1503.065;6375.898;12661.564000000002;161.854
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 12:00:00;19051.571;5098.378000000001;16.895;15075.730000000003;41380.31300000001;-2216.985
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 12:00:00;29005.534;7085.31;5383.952000000001;32740.696000000004;74169.21;0.0
N  ;NORTE;2026-01-03 13:00:00;3472.2340000000004;1202.2689999999998;249.645;1776.637;7853.098;-1150.6679999999997
NE ;NORDESTE;2026-01-03 13:00:00;1794.5770000000002;553.96;3464.9809999999998;9613.94;11989.435;3474.211
S  ;SUL;2026-01-03 13:00:00;4502.488;374.052;1481.114;6050.42;12415.885;-3.439
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 13:00:00;18980.351999999995;5096.214999999999;23.856;15461.938000000002;41812.614;-2320.1040000000003
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 13:00:00;28749.651;7226.495999999999;5219.596;32902.935;74071.03;0.0
N  ;NORTE;2026-01-03 14:00:00;3424.306;1259.6429999999998;231.243;1594.2329999999995;8060.848;-1549.7140000000002
NE ;NORDESTE;2026-01-03 14:00:00;1793.975;555.965;4597.220000000001;9345.283;12010.586;4353.6
S  ;SUL;2026-01-03 14:00:00;4925.495999999999;437.269;1443.4609999999998;5294.563;12064.416;40.202
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 14:00:00;19524.04300000001;5123.11;19.722;14253.665000000005;41669.91900000001;-2844.088
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 14:00:00;29667.820000000007;7375.986999999999;6291.646000000002;30487.744;73805.77;0.0
N  ;NORTE;2026-01-03 15:00:00;3420.9710000000005;1317.483;158.136;1192.8740000000005;8069.790000000001;-1978.617
NE ;NORDESTE;2026-01-03 15:00:00;1829.391;561.675;7468.712999999998;7933.442999999999;12453.092;5461.684
S  ;SUL;2026-01-03 15:00:00;5492.080000000001;478.396;1462.496;4196.968;11980.415;-346.696
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 15:00:00;21949.153;5696.407;10.058;11556.663;42220.577000000005;-3136.371
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 15:00:00;32691.595000000005;8053.960999999999;9099.402999999998;24879.948;74723.87;0.0
N  ;NORTE;2026-01-03 16:00:00;4880.0560000000005;1374.6020000000003;180.57;738.2909999999999;7965.772000000001;-790.6060000000002
NE ;NORDESTE;2026-01-03 16:00:00;2507.764;563.304;8569.827000000001;4592.324999999999;12613.236;3825.229
S  ;SUL;2026-01-03 16:00:00;6586.362999999999;479.408;1448.073;3008.219;12122.811000000002;-596.197
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 16:00:00;27013.86500000001;6456.297;7.595;7537.336000000001;43354.99200000001;-2438.426
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 16:00:00;40988.04800000001;8873.611;10206.065;15876.170999999998;76056.81;0.0
N  ;NORTE;2026-01-03 17:00:00;8269.757;1362.123;190.218;297.081;7838.726000000001;2282.083
NE ;NORDESTE;2026-01-03 17:00:00;3975.964;562.298;9141.245000000004;813.9719999999999;13030.518000000002;1646.389
S  ;SUL;2026-01-03 17:00:00;9459.101;481.608;1328.524;1723.447;12608.955000000002;387.979
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 17:00:00;30032.56000000001;6971.3910000000005;15.52;3773.285;45017.344000000005;-4316.451
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 17:00:00;51737.38200000001;9377.42;10675.507000000003;6607.785;78495.54;0.0
N  ;NORTE;2026-01-03 18:00:00;10520.096;1396.9450000000006;260.376;40.68399999999999;7989.141000000001;4230.741
NE ;NORDESTE;2026-01-03 18:00:00;5358.370999999999;656.9870000000001;8902.425000000001;20.796;14321.754999999996;636.14
S  ;SUL;2026-01-03 18:00:00;13365.291;492.266;1282.598;546.7030000000001;13180.134999999998;2509.962
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 18:00:00;32133.92299999999;7034.759999999999;19.445;572.421;47123.83799999999;-7376.842999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 18:00:00;61377.681;9580.958;10464.844;1180.6040000000005;82614.87;0.0
N  ;NORTE;2026-01-03 19:00:00;11664.745;1445.531;295.832;3.022;8307.782000000001;5103.084000000001
NE ;NORDESTE;2026-01-03 19:00:00;5537.54;645.998;9046.857;3.789;14576.355;664.591
S  ;SUL;2026-01-03 19:00:00;14980.255999999994;512.3019999999999;1125.737;14.372;13757.412999999997;2875.774
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 19:00:00;34372.40700000001;7021.62;30.645;23.687;50090.84;-8643.449
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 19:00:00;66554.948;9625.451;10499.071;44.87;86732.39;0.0
N  ;NORTE;2026-01-03 20:00:00;10896.297;1454.575;349.503;0.0;8342.496000000001;4359.667
NE ;NORDESTE;2026-01-03 20:00:00;5640.817000000001;649.167;8503.202;0.0;14499.273;301.928
S  ;SUL;2026-01-03 20:00:00;15481.701999999996;499.629;1024.82;1.0;14187.378999999995;2821.005
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 20:00:00;35511.22200000001;7022.545;74.531;0.0;50092.09500000001;-7482.599999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 20:00:00;67530.038;9625.916;9952.056;1.0;87121.24;0.0
N  ;NORTE;2026-01-03 21:00:00;9999.273;1460.7710000000006;343.677;0.0;8478.546999999999;3326.95
NE ;NORDESTE;2026-01-03 21:00:00;5646.489;653.863;7434.636;0.0;14887.86;-1148.467
S  ;SUL;2026-01-03 21:00:00;15484.543;489.445;1002.928;1.0;13594.977;3383.327
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 21:00:00;36379.936;7027.070000000001;114.766;0.0;49084.113000000005;-5561.81
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 21:00:00;67510.24100000001;9631.149;8896.007;1.0;86045.5;0.0
N  ;NORTE;2026-01-03 22:00:00;9549.01;1464.9500000000005;306.781;0.0;8580.919000000002;2741.657
NE ;NORDESTE;2026-01-03 22:00:00;5429.360000000001;663.565;6176.411999999999;0.0;15180.478;-2905.828
S  ;SUL;2026-01-03 22:00:00;15475.347;502.917;1001.079;1.0;12893.825;4087.134
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 22:00:00;36553.355;6968.42;122.491;0.0;47568.864;-3922.963
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 22:00:00;67007.072;9599.852;7606.762999999999;1.0;84224.09;0.0
N  ;NORTE;2026-01-03 23:00:00;9695.460999999998;1454.225;281.976;0.0;8634.573999999999;2798.927
NE ;NORDESTE;2026-01-03 23:00:00;4788.654;675.514;4730.5650000000005;0.0;15217.409;-5016.561
S  ;SUL;2026-01-03 23:00:00;15496.751999999997;489.265;1102.655;1.0;12154.405999999995;4938.957
SE ;SUDESTE/CENTRO-OESTE;2026-01-03 23:00:00;36042.24699999998;6966.528999999999;152.417;0.0;45886.66299999999;-2721.3230000000003
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 23:00:00;66023.11399999997;9585.533;6267.613;1.0;81893.05;0.0
N  ;NORTE;2026-01-04 00:00:00;10050.027000000002;1470.3190000000002;271.309;0.0;8557.298999999999;3236.327
NE ;NORDESTE;2026-01-04 00:00:00;4036.1370000000006;677.469;4018.4739999999993;0.0;14902.377;-6159.813
S  ;SUL;2026-01-04 00:00:00;15048.473999999997;488.206;1132.763;1.0;11381.841999999995;5288.598999999999
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 00:00:00;34043.84599999999;6987.921;109.262;0.0;43945.685;-2804.177
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 00:00:00;63178.48399999999;9622.386;5531.807999999999;1.0;78787.2;-439.06
N  ;NORTE;2026-01-04 01:00:00;9884.308;1473.204;284.39;0.0;8415.258999999998;3228.638
NE ;NORDESTE;2026-01-04 01:00:00;3471.544;677.789;3880.918999999998;0.0;14600.089999999998;-6567.295
S  ;SUL;2026-01-04 01:00:00;14641.122;487.34;1059.4879999999998;1.0;10733.275;5454.337
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 01:00:00;32573.846999999994;6794.185;51.943;0.0;42035.932;-2615.7029999999995
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 01:00:00;60570.821;9431.997;5276.739999999998;1.0;75784.56;-500.02
N  ;NORTE;2026-01-04 02:00:00;8730.93;1474.1470000000002;272.161;0.0;8243.862000000001;2235.302
NE ;NORDESTE;2026-01-04 02:00:00;3218.695;671.235;4183.241;0.0;14256.922;-6181.379
S  ;SUL;2026-01-04 02:00:00;14394.784;476.704;1012.56;1.0;10290.196999999996;5593.734
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 02:00:00;31832.569000000003;6506.623;113.922;0.0;40601.185;-2147.653
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 02:00:00;58176.978;9130.013999999996;5581.884;1.0;73392.17;-500.0
N  ;NORTE;2026-01-04 03:00:00;7359.686999999999;1472.1460000000002;227.861;0.0;8064.579;997.248
NE ;NORDESTE;2026-01-04 03:00:00;3067.791;673.292;4665.025;0.0;13934.12;-5528.311
S  ;SUL;2026-01-04 03:00:00;14384.536;473.773;1038.435;1.0;9934.531999999996;5963.459
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 03:00:00;30961.20800000001;6510.622999999999;176.733;0.0;39581.25699999998;-1932.41
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 03:00:00;55773.22200000001;9131.225;6108.053999999999;1.0;71514.49;-500.01
N  ;NORTE;2026-01-04 04:00:00;6986.558;1465.2690000000002;225.832;0.0;7916.875999999998;762.6990000000001
NE ;NORDESTE;2026-01-04 04:00:00;2996.904;666.515;4972.052999999999;11.281;13532.582000000002;-4885.871
S  ;SUL;2026-01-04 04:00:00;14379.61;466.458;949.074;1.0;9690.268999999997;6101.250999999999
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 04:00:00;29770.07299999999;6502.405000000001;113.488;16.719;38880.58999999998;-2478.102999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 04:00:00;54133.14499999999;9102.282;6260.446999999999;29.0;70020.32;-500.02
N  ;NORTE;2026-01-04 05:00:00;6480.588;1434.033;261.442;11.316;7801.461999999999;387.916
NE ;NORDESTE;2026-01-04 05:00:00;2991.778;648.884;5281.619;412.1479999999999;12673.013;-3321.181
S  ;SUL;2026-01-04 05:00:00;13411.458;476.239;974.479;135.38600000000002;9333.88;5660.972
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 05:00:00;28191.838999999996;6299.014999999999;65.682;292.13299999999987;37976.562000000005;-3131.9929999999995
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 05:00:00;51075.66299999999;8861.21;6583.222;850.9829999999997;67784.92;-404.29
N  ;NORTE;2026-01-04 06:00:00;5231.75;1404.2700000000002;254.364;170.22500000000002;7499.986999999999;-437.543
NE ;NORDESTE;2026-01-04 06:00:00;2409.7090000000003;635.059;4824.398999999999;3245.865;11789.277;-736.4469999999999
S  ;SUL;2026-01-04 06:00:00;11634.995;437.151;977.721;1079.476;9430.311000000002;4700.92
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 06:00:00;26660.736;5007.13;22.59;2233.5550000000007;37454.013;-3526.9300000000003
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 06:00:00;45937.19;7484.843000000001;6079.073999999998;6729.121000000001;66173.59;0.0
N  ;NORTE;2026-01-04 07:00:00;3514.9790000000003;1343.726;250.352;587.2669999999999;7432.683000000001;-1734.343
NE ;NORDESTE;2026-01-04 07:00:00;1936.401;541.0740000000001;4848.792;6193.5470000000005;10997.639;2533.006
S  ;SUL;2026-01-04 07:00:00;8269.615;401.79;821.4170000000001;2527.119;9418.650000000003;2604.187
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 07:00:00;23360.707;4673.464999999999;26.43;5740.813999999999;37199.151;-3402.85
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 07:00:00;37081.702;6962.935;5946.990999999999;15048.747;65048.12;0.0
N  ;NORTE;2026-01-04 08:00:00;3345.068;1283.492;232.348;1056.566;7281.565;-1362.145
NE ;NORDESTE;2026-01-04 08:00:00;1821.092;553.06;4354.023;7084.791;10726.418;3104.001
S  ;SUL;2026-01-04 08:00:00;5826.175000000001;373.458;780.1190000000001;3963.772;9215.56;1728.754
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 08:00:00;20369.710000000003;4665.3820000000005;28.926;8471.902;36986.063;-3470.61
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 08:00:00;31362.045;6877.741;5395.416;20577.031;64209.61;0.0
N  ;NORTE;2026-01-04 09:00:00;3266.2470000000003;1225.5479999999998;141.191;1501.306;7236.157999999999;-1099.9550000000002
NE ;NORDESTE;2026-01-04 09:00:00;1824.608;547.78;3770.2400000000007;8070.939999999999;10574.292;3653.991
S  ;SUL;2026-01-04 09:00:00;4345.206999999999;376.826;685.848;5173.231;9137.307;1444.77
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 09:00:00;17813.676999999996;4639.577;29.402;10515.509999999997;36975.86699999999;-3998.806
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 09:00:00;27249.738999999998;6791.39;4626.6810000000005;25260.986999999997;63923.62;0.0
N  ;NORTE;2026-01-04 10:00:00;3255.1800000000003;1175.5670000000002;101.064;1886.299;7276.027000000002;-855.904
NE ;NORDESTE;2026-01-04 10:00:00;1822.478;557.905;2720.425;8721.922999999997;10850.318;2975.638
S  ;SUL;2026-01-04 10:00:00;3956.04;407.83;514.217;6051.475;9677.351000000002;1253.71
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 10:00:00;17126.87;4649.72;29.457;12056.465;37214.518;-3373.4440000000004
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 10:00:00;26160.568;6792.136;3365.163;28716.162;65018.21;0.0
N  ;NORTE;2026-01-04 11:00:00;3205.2370000000005;1167.507;86.484;2012.762;7276.064;-802.1680000000001
NE ;NORDESTE;2026-01-04 11:00:00;1821.373;558.369;2347.136999999999;8952.515999999998;10839.872999999996;2860.679
S  ;SUL;2026-01-04 11:00:00;3996.044;441.534;476.623;6605.502;10438.444999999998;1081.834
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 11:00:00;17028.978000000003;4647.143;29.53;13258.409;38084.637;-3140.3450000000003
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 11:00:00;26051.632000000005;6817.103999999999;2939.7739999999985;30829.189;66639.02;0.0
N  ;NORTE;2026-01-04 12:00:00;3296.185;1179.873;85.403;1983.538;7204.877;-657.973
NE ;NORDESTE;2026-01-04 12:00:00;1828.707;610.846;2241.478;8809.909000000003;10706.653000000004;2792.685
S  ;SUL;2026-01-04 12:00:00;4063.242;425.617;471.94;6726.217000000001;10244.791;1443.621
SE ;SUDESTE/CENTRO-OESTE;2026-01-04 12:00:00;16915.933;4642.509999999999;29.522;13923.884000000004;39070.34300000001;-3578.333
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 12:00:00;26104.067000000003;6864.094999999999;2828.343;31443.54800000001;67226.66;0.0
